dpca0g000640.840	pentatricopeptide repeat 336 (PPR336);Tetratricopeptide repeat (TPR)-like superfamily protein	OsPLS29
dpca1g066890.840	homeobox protein 22 (HB22);homeobox protein 21 (HB21);homeobox protein 31 (HB31)	OsZHD6;OsZHD1, ZHD1, OsACL-D, ZHD_G6, OsZHD_G6;OsZHD2;OsZHD4;OsZHD9, ZHD_G15, OsZHD_G15
dpca1g071360.840	acyl-CoA oxidase 4 (ACX4);isovaleryl-CoA-dehydrogenase (IVD)	OsACX4, OsACOX1, ACOX1
dpca1g064800.840	phosphate 2 (PHO2);ubiquitin-conjugating enzyme 23 (UBC23);Ubiquitin-conjugating enzyme family protein	LTN1, OsPHO2, PHO2.1, PHO2.2, PHO2, OsUBC35, UBC35;OsUBC34;OsUBC37;OsUBC40;OsUBC41
dpca1g067780.840	tetratricopetide-repeat thioredoxin-like 1 (TTL1);tetratricopetide-repeat thioredoxin-like 3 (TTL3);tetratricopetide-repeat thioredoxin-like 4 (TTL4);tetratricopetide-repeat thioredoxin-like 2 (TTL2)	OsSTA78
dpca1g063030.840	alpha/beta-Hydrolases superfamily protein	
dpca1g039190.840	Class II aaRS and biotin synthetases superfamily protein;OVULE ABORTION 6 (OVA6);tRNA synthetase-related / tRNA ligase-related	
dpca1g066940.840	RAD-like 6 (RL6);RAD-like 1 (RL1);MATERNAL EFFECT EMBRYO ARREST 3 (MEE3);RAD-like 4 (RL4)	MYB
dpca1g015350.840	HOPZ-ACTIVATED RESISTANCE 1 (ZAR1);Disease resistance protein (CC-NBS-LRR class) family	Pib-H8, PibH8, OsPibH8
dpca1g079740.840	Uncharacterised protein family (UPF0497)	OsCASP_like16;OsCASP_like1;OsCASP2
dpca1g067550.840	Transmembrane amino acid transporter family protein	OsGAT1;OsGAT2;OsGAT3;OsGAT4;OsProT3, ProT3
dpca1g072960.840	Class II aaRS and biotin synthetases superfamily protein;Histidyl-tRNA synthetase 1 (HRS1)	
dpca1g022580.840	unknown protein	
dpca1g025270.840	receptor like protein 25 (RLP25);receptor like protein 41 (RLP41);receptor like protein 54 (RLP54);receptor like protein 39 (RLP39)	
dpca1g074740.840	WRKY DNA-binding protein 57 (WRKY57);WRKY DNA-binding protein 71 (WRKY71);WRKY DNA-binding protein 48 (WRKY48)	OsWRKY29;OsWRKY3;OsWRKY16;OsWRKY49;OsWRKY11, Dlf1, OsWRKY11.1, OsWRKY11.2
dpca1g078780.840	myb domain protein 77 (MYB77);myb domain protein r1 (MYBR1);myb domain protein 70 (MYB70);myb domain protein 73 (MYB73);myb domain protein 109 (MYB109)	Os2R_MYB34, MYB2-37, OsMYB2-37;Os2R_MYB79, MYB2-95, OsMYB2-95;Os2R_MYB54, MYB2-63, OsMYB2-63;R2R3-MYB, OsMYB102, OsMYB81, MYB81, MYB2-78, OsMYB2-78;OsMYB1, MYB1, Os2R_MYB22, MYB2-25, OsMYB2-25
dpca1g001550.840	NB-ARC domain-containing disease resistance protein;Disease resistance protein (CC-NBS-LRR class) family;RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13)	Xa39, OsXa39, OsRGA5-L2, RGA5-L2, OsRGA5L2, RGA5L2
dpca1g059730.840	calreticulin 1a (CRT1a);calreticulin 1b (CRT1b);calreticulin 3 (CRT3)	OsCRO1, CRT, CRT-1, OsCRT-1, OsCRT1, CRT1;CRT, OsCRT, CRT-2, OsCRT-2, OsCRT2;CRT2, OsCRT2, OsCRT3
dpca1g054960.840	ubiquitin-protein ligase 4 (UPL4);KAKTUS (KAK)	OsHECT5, HECT5, OsUPL4;OsHECT3;OsHECT1, HECT1, OsUPL3;OsLARGE2, OsUPL2, UPL2, OsHECT8, HECT8
dpca1g047740.840	Glycosyltransferase family 61 protein	OsXYXT2;OsXXAT1;OsXAT7
dpca1g018880.840	general regulatory factor 7 (GRF7);general regulatory factor 2 (GRF2);general regulatory factor 3 (GRF3);GF14 protein phi chain (GF14 PHI)	GF14d, OsGF14d, Os14-3-3, 14-3-3d;GF14f, SR14-3-3, OsGF14f, S94, ric1, 14-3-3f;GF14c, OsGF14c, 14-3-3c
dpca1g012670.840	Terpenoid cyclases/Protein prenyltransferases superfamily protein;terpene synthase 02 (TPS02);terpene synthase 03 (TPS03);terpene synthase 21 (TPS21)	TPS3, OsSTP3, OsTPS28, TPS28, OsTPS13, TPS35, OsTPS35, OsECBS, ECBS;OsTPS10, TPS10, TPS36, OsTPS36;OsTPS19, TPS15, OsTPS15;OsTPS24;OsTPS20, TPS41, OsTPS41
dpca1g079950.840	cytochrome P450, family 710, subfamily A, polypeptide 4 (CYP710A4);cytochrome P450, family 710, subfamily A, polypeptide 3 (CYP710A3);cytochrome P450, family 710, subfamily A, polypeptide 2 (CYP710A2);cytochrome P450, family 710, subfamily A, polypeptide 1 (CYP710A1)	
dpca1g061880.840	ATCTH;SOMNUS (SOM);CCCH-type zinc finger family protein;Zinc finger C-x8-C-x5-C-x3-H type family protein	OsC3H37, OsTZF7, OsCCCH-Zn-1, OsC3H40, C3H40;OsC3H10, OsTZF8, OsCCCH-Zn-2, OsEnS-12;OsDOS, OsC3H2, C3H2, OsTZF2, OsCCCH-Zn-4;OsC3H35, OsTZF1, OsCCCH-Zn-3, OsC3H38, C3H38
dpca1g022360.840	alpha/beta-Hydrolases superfamily protein;carboxyesterase 13 (CXE13);CXE12	OsCXE9.2;OsCXE9.4;OsCXE8.1
dpca1g086850.840	Preprotein translocase Sec, Sec61-beta subunit protein;SUPPRESSORS OF SECRETION-DEFECTIVE 61 BETA (SEC61 BETA)	
dpca1g028830.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;AOP1	2-ODD34, Os2-ODD34, Os2ODD34
dpca1g024170.840	SAUR-like auxin-responsive protein family 	OsSAUR33, OsSAUR34, SAUR34;OsSAUR37, SAUR76, OsSAUR76
dpca1g051640.840	beta-galactosidase 16 (BGAL16);MUCILAGE-MODIFIED 2 (MUM2)	OsBgal6, OsBGal6;OsBgal1, beta-gal, OsBGal1;OsBgal10, OsBGal10;OsBgal3, OsBGal3;OsBgal8, OsBGal8
dpca1g002050.840	RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);Disease resistance protein (CC-NBS-LRR class) family	Pi42(t), Pi-42(t)
dpca1g031770.840	Protein kinase superfamily protein;EXCESS MICROSPOROCYTES1 (EMS1);lectin receptor kinase a4.3 (LECRKA4.3)	OsRLCK118;OsRLCK176;AGP, OsAGP, OsCBMIP-K
dpca1g059640.840	F-box family protein	OsFbox266, Os_F0434, OsFBX169, FBX169;OsFbox040, OsFbox40, Os_F0476, OsFBX26, FBX26;OsFbox265, Os_F0584, OsFBX168, FBX168;OsFbox046, OsFbox46, Os_F0609, OsFBX28, FBX28
dpca1g040570.840	calcium dependent protein kinase 6 (CPK6);calmodulin-domain protein kinase 5 (CPK5)	OsCDPK13, OsCPK13, CPK13, OsCDPK7, CDPK7, OsCPK13-1, OsCPK13-2;OsCDPK5, OsCPK5, CPK5
dpca1g059570.840	Protein of unknown function (DUF1677)	
dpca1g024450.840	response regulator 3 (ARR3);response regulator 4 (ARR4);response regulator 5 (RR5)	OsRR12, Rra11, OsRR8, RR8, OsRRA11;rr8, OsRR8, Rra13, OsRR15, RR15, OsRRA13;OsRR13, Rra12, OsRR12, OsRRA12, RR12;rr5, OsRR5, Rra4, OsRRA4;OsRR11, Rra8, OsRRA8, RR8
dpca1g016490.840	cytochrome P450, family 76, subfamily C, polypeptide 1 (CYP76C1);cytochrome P450, family 76, subfamily C, polypeptide 4 (CYP76C4);cytochrome P450, family 76, subfamily C, polypeptide 2 (CYP76C2);cytochrome P450, family 76, subfamily C, polypeptide 6 (CYP76C6);cytochrome P450, family 76, subfamily C, polypeptide 3 (CYP76C3)	OsCYP76-6, OsCYP71AB8, CYP71AB8;OsCYP71AB9;OsCYP76-16, OsCYP71AB1, CYP71AB1;OsCYP76-17, OsCYP71AB2, CYP71AB2, OsCYP76C4, CYP76C4;OsCYP71AB3, OsCYP76C2, CYP76C2
dpca1g002880.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein;HOPZ-ACTIVATED RESISTANCE 1 (ZAR1)	YR2, YR6, YR9, YR10, YR21, YR23;Osh359-3, Osh359-5
dpca1g025510.840	Purple acid phosphatases superfamily protein;purple acid phosphatase 9 (PAP9)	OsPAP9a
dpca1g020510.840	CRUMPLED LEAF (CRL)	OsSSG7
dpca1g011830.840	RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1);RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);NB-ARC domain-containing disease resistance protein	OsRPM1, RPM-1;Pik-m, Pi-m, Pi-km, Pikm, Pi m, Pikm1-TS, Pikm2-TS, Pi-km1, Pi-km2
dpca1g013390.840	DEA(D/H)-box RNA helicase family protein	
dpca1g081240.840	ENHANCED DOWNY MILDEW 2 (EDM2);EDM2-like protein1 (ELP1)	
dpca1g031430.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	
dpca1g069050.840	peroxin 14 (PEX14)	OsPex14, OsPex14p, OsPEX14
dpca1g029240.840	laccase 12 (LAC12);laccase 5 (LAC5);laccase 3 (LAC3);laccase 13 (LAC13)	OsLAC27;OsLAC20;OsChI1, ChI1, OsLAC3;OsLAC12;OsLAC5
dpca1g084780.840	Pentatricopeptide repeat (PPR) superfamily protein;Tetratricopeptide repeat (TPR)-like superfamily protein	OsbHLH188, bHLH188
dpca1g086780.840	PRESSED FLOWER (PRS);WUSCHEL related homeobox 1 (WOX1);WUSCHEL related homeobox 4 (WOX4);PRETTY FEW SEEDS 2 (PFS2)	nal3(nal2), nal2, nal3, cul3, OsWOX3A, WOX3A, WOX3, OsWOX3, OsNS, OsNS1/OsNS2, OsPRS;nal2, nal3, cul2, OsWOX3A, WOX3A, Os NS, NS, OsNS, OsWOX3, OsNS1/OsNS2, OsPRS;gl1, NUDA/GL-1, NUDA/GL1, NUDA, GL-1, OsWOX3B, OsWOX2, OsWOX3, Os WOX3, WOX3B, WOX2, WOX3, LSY1, OsLSY1, DEP, OsDEP;OsWOX4, Os WOX4;Os WUS, WUS, OsWOX1, WOX1, OsWUS, OsTAB, TAB1/WUS, MOC3, OsMOC3, MOC3/OsWUS, SRT1, MOC3/TAB1/SRT1, DC1, OsDC1, DAP1, OsDAP1
dpca1g056670.840	S-locus lectin protein kinase family protein;receptor-like protein kinase 4 (RLK4)	SDRLK-27, OsSDRLK-27, OsSDRLK27;SDRLK-35, OsSDRLK-35, OsSDRLK35;OsRLCK131, SDRLK-23, OsSDRLK-23, SDRLK23, OsSDRLK23;SDRLK-36, OsSDRLK-36, OsSDRLK36
dpca1g086490.840	lipid transfer protein 3 (LTP3);lipid transfer protein 1 (LP1);lipid transfer protein 12 (LTP12);lipid transfer protein (LTP);lipid transfer protein 4 (LTP4)	OsLTP1.20, OsLtpI.20, LTP1.20, OsLTPL14, LTPL14;OsLTP1.13, OsLtpI.13;OsLTP1.17, b1, LTP2, OsLtpI.17;OsLTP1.12, OsLtpI.12
dpca1g056720.840	PATATIN-like protein 8 (PLP8);PATATIN-like protein 6 (PLP6);patatin-like protein 6 (PLA IIIA);PATATIN-like protein 9 (PLP9)	OspPLAIIIbeta, pPLAIIIbeta;OspPLAIIIzeta, pPLAIIIzeta;OspPLAIIIgamma, pPLAIIIgamma;OspPLAIIIepsilon, pPLAIIIepsilon;dep3, OspPLAIIIdelta, pPLAIIIdelta
dpca1g030190.840	unknown protein	
dpca1g053760.840	maternal effect embryo arrest 59 (MEE59)	
dpca1g026130.840	Uncharacterized protein family (UPF0016)	OsPML3;OsPML4;OsPML2
dpca1g070070.840	Protein of unknown function (DUF1664)	EP
dpca1g044700.840	Phospholipid/glycerol acyltransferase family protein;calcineurin B subunit-related	
dpca1g065850.840	ribosomal protein L12-A (RPL12-A);ribosomal protein L12-C (RPL12-C);ribosomal protein L12-B (RPL12-B)	RPL12-2, rpl12-2, CL12, OsRPL12-2, L12/AL1, OsAL1
dpca1g059670.840	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein;L-tyrosine decarboxylase (TYRDC)	OsTDC2, TDC2;TyDC, OsTyDC, OsTYDC, TDC, OsTDC3, TDC3, OsTDC1;OsTDC6;OsTDC7;OsTDC2, OsTDC3
dpca1g053600.840	ENHANCED ETHYLENE RESPONSE 5 (EER5)	
dpca1g066080.840	Cupredoxin superfamily protein;uclacyanin 1 (UCC1)	OsENODL15
dpca1g079690.840	ACCLIMATION OF PHOTOSYNTHESIS TO  ENVIRONMENT 2 (APE2);glucose 6-phosphate/phosphate translocator 1 (GPT1)	OsTPT2;OsTPT1, TPT, tpt;OsGPT1, OsGPT2, GPT2
dpca1g057410.840	Histone superfamily protein	OsCENH3, CenH3;OsH3
dpca1g031920.840	nudix hydrolase homolog 15 (NUDX15)	OsNUDX14, OsNUDX15b, NUDX15b;OsNUDX15a;OsNUDX5, OsNUDX11, NUDX11
dpca1g025830.840	GDA1/CD39 nucleoside phosphatase family protein	OsAPY4;OsAPY2
dpca1g016470.840	CYTOCHROME P450 51G1 (CYP51G1)	OsSFD5, OsCYP51H6, CYP51H6, P-450 51H6;OsCYP51H8;OsCYP51H1;OsCYP51H9;OsCYP51H4
dpca1g073110.840	FASS 1 (FASS);Calcium-binding EF-hand family protein	OsTON2, TON2;OsPP2A-B''
dpca1g075580.840	unknown protein	
dpca1g011080.840	Seryl-tRNA synthetase (SRS)	OsTSCD11
dpca1g046320.840	zinc finger (C3HC4-type RING finger) family protein;hydroxyproline-rich glycoprotein family protein;BEST Arabidopsis thaliana protein match is: hydroxyproline-rich glycoprotein family protein (TAIR:AT3G56590.2)	
dpca1g029000.840	YELLOW-LEAF-SPECIFIC GENE 8 (YLS8)	OsDim1
dpca1g067260.840	TBP-associated factor 5 (TAF5);Transducin/WD40 repeat-like superfamily protein	OsWD40-132;OsWD40-86, WD40-86, OsWDR5a, WDR5a, OsWDR5, WDR5, OsDWD41, DWD41
dpca1g055830.840	Glutaredoxin family protein	OsGRL11;OsGRL2;OsGRL10, GRL10, OsSTA146, STA146;OsGRL6;OsGRL16
dpca1g086080.840	ELMO/CED-12 family protein	
dpca1g066110.840	WRKY53;WRKY41;WRKY DNA-binding protein 30 (WRKY30);WRKY DNA-binding protein 46 (WRKY46)	OsWRKY19;OsWRKY15;OsWRKY69;OsWRKY74;OsWRKY113
dpca1g069680.840	Zinc finger C-x8-C-x5-C-x3-H type family protein;CCCH-type zinc finger family protein;ATCTH;SOMNUS (SOM)	OsC3H35, OsTZF1, OsCCCH-Zn-3, OsC3H38, C3H38;OsDOS, OsC3H2, C3H2, OsTZF2, OsCCCH-Zn-4;OsC3H24, OsTZF3, TZF3, OsCCCH-Zn-8, CCCH-Zn-8, OsC3H25, C3H25
dpca1g028920.840	hydrolases, acting on acid anhydrides, in phosphorus-containing anhydrides;DEA(D/H)-box RNA helicase family protein;RNA helicase 36 (RH36);P-loop containing nucleoside triphosphate hydrolases superfamily protein	
dpca1g060300.840	cytochrome P450, family 71, subfamily A, polypeptide 25 (CYP71A25);cytochrome P450, family 71, subfamily A, polypeptide 26 (CYP71A26);cytochrome P450, family 71, subfamily A, polypeptide 22 (CYP71A22);cytochrome P450, family 71, subfamily A, polypeptide 24 (CYP71A24);cytochrome P450, family 71, subfamily A, polypeptide 23 (CYP71A23)	OsCYP71R1;OsCYP71W4;OsCYP71W3;OsCYP71K1
dpca1g068730.840	Small nuclear ribonucleoprotein family protein	
dpca1g049740.840	RING/U-box superfamily protein	OsRING351, LA4, OsLA4, LATA1, OsLATA1
dpca1g021930.840	Chaperone DnaJ-domain superfamily protein	OsDjC30
dpca1g083270.840	TCP family transcription factor 	OsTCP28, TCP28;OsPCF3;OsTCP9, OsTCP5, TCP5;OsTCP6, TCP6;OsPCF2
dpca1g064750.840	ARM repeat superfamily protein	
dpca1g062340.840	ALA-interacting subunit 5 (ALIS5);ALA-interacting subunit 1 (ALIS1);LEM3 (ligand-effect modulator 3) family protein / CDC50 family protein	
dpca1g001120.840	plant uncoupling mitochondrial protein 1 (PUMP1);uncoupling protein 2 (UCP2);dicarboxylate carrier 2 (DIC2);Mitochondrial substrate carrier family protein	OsUCP2;OsUCP1
dpca1g072120.840	Protein of unknown function (DUF1624)	
dpca1g063570.840	lipid phosphate phosphatase 2 (LPP2)	
dpca1g061690.840	phosphofructokinase 3 (PFK3);phosphofructokinase 7 (PFK7);phosphofructokinase 6 (PFK6);phosphofructokinase 4 (PFK4);phosphofructokinase 1 (PFK1)	OsPFK05, PFK05, OsPFK5, OsPFK2;OsPFK02, PFK02, OsPFK2, OsPFK1;OsPFK01, PFK01, OsPFK1;OsPFK06, PFK06
dpca1g062990.840	Protein of unknown function (DUF1639)	OsDUF1639.1
dpca1g064610.840	O-acyltransferase (WSD1-like) family protein	WSD1, OsWSD1, OsDITL1
dpca1g001330.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein;HOPZ-ACTIVATED RESISTANCE 1 (ZAR1)	
dpca1g023830.840	RELA/SPOT homolog 3 (RSH3);RELA/SPOT homolog 2 (RSH2);RELA/SPOT homolog 1 (RSH1)	OsRSH3;OsRSH3b;OsARE2
dpca1g082980.840	SWITCH/sucrose nonfermenting 3C (SWI3C);Eukaryotic aspartyl protease family protein	OsSWI3C, OsCHB705, CHB705, OsSWI3C1, SWI3C1, HDMA706, OsHDMA706;OsCHB701, CHB701, HDMA705, OsHDMA705;OsAsp3
dpca1g061320.840	GATA transcription factor 9 (GATA9);GATA transcription factor 12 (GATA12);GATA transcription factor 2 (GATA2);GATA transcription factor 4 (GATA4);GATA transcription factor 5 (GATA5)	OsGATA1, OsGATA6, GATA6;OsGATA6, OsGATA1, GATA1;OsGATA7;OsGATA3, GATA3;OsGATA2, OsGATA2a, OsGATA2b
dpca1g005230.840	RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1);RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);NB-ARC domain-containing disease resistance protein;Disease resistance protein (CC-NBS-LRR class) family	Pik-m, Pi-m, Pi-km, Pikm, Pi m, Pikm1-TS, Pikm2-TS, Pi-km1, Pi-km2;OsRPM1, RPM-1
dpca1g002260.840	12-oxophytodienoate reductase 1 (OPR1);12-oxophytodienoate reductase 2 (OPR2);FMN-linked oxidoreductases superfamily protein;oxophytodienoate-reductase 3 (OPR3)	OsOPR1, OsOPR2, OsOPR11, OsOPR06-6, OPDAR1, OsOPR, OPDAR;OsOPR4, OsOPR10, OsOPR06-3, OsOPR7;OsOPR5, OsOPR6, OsOPR06-2, OPR4;OsOPR6, OsOPR4, OsOPR06-1;OsOPR2, OsOPR06-5
dpca1g025720.840	mini zinc finger 2 (MIF2);mini zinc finger 1 (MIF1)	
dpca1g047500.840	DNAse I-like superfamily protein	
dpca1g048250.840	ABC-2 type transporter family protein	OsABCG2;OsABCG13, OsABCG13_1, OsABCG13_2;OsABCG14;OsABCG11
dpca1g075550.840	Protein of unknown function (DUF1218)	
dpca1g022930.840	HVA22 homologue E (HVA22E);HVA22 homologue D (HVA22D);ARABIDOPSIS THALIANA HVA22 HOMOLOGUE D (ATHVA22D);HVA22-like protein F (HVA22F)	OsEnS-122
dpca1g016500.840	Protein of unknown function (DUF594)	
dpca1g006260.840	laccase 7 (LAC7);Laccase/Diphenol oxidase family protein;laccase 8 (LAC8);laccase 5 (LAC5);laccase 12 (LAC12)	OsLAC17;OsLAC23, OsLAC19, LAC19;OsLAC24;OsLAC22;OsLAC8, OsLAC7, LAC7
dpca1g063800.840	RING/U-box superfamily protein	OsRFPH2-20, OsRING144, RING144, OsC3HC4_056, C3HC4_056;OsRFPH2-23, OsRING146, RING146;OsRFP, OsMAR1, OsRING230, RING230, OsC3HC4_068, C3HC4_068;OsRFP, OsRING229, RING229
dpca1g051090.840	amino acid permease 2 (AAP2);amino acid permease 4 (AAP4);amino acid permease 3 (AAP3);amino acid permease 5 (AAP5);amino acid permease 1 (AAP1)	OsAAP11F, OsAAP7, AAP7, FCO7;OsAAP11E, OsAAP8, AAP8;OsAAP11A, OsAAP16, AAP16;OsAAP11B, OsAAP15, AAP15;OsAAP11C, OsAAP11, AAP11
dpca1g061220.840	Matrixin family protein;matrix metalloproteinase (MMP)	OsMMP1
dpca1g020300.840	Rubredoxin-like superfamily protein	
dpca1g051900.840	Protein of unknown function (DUF1682)	
dpca1g083880.840	FUNCTIONS IN: molecular_function unknown;from the Czech 'roh' meaning 'corner' (ROH1);CONTAINS InterPro DOMAIN/s: Protein BYPASS related (InterPro:IPR008511)	OsSTA274
dpca1g085990.840	dual specificity protein phosphatase 1 (DSPTP1)	OsDsPTP1, OsPP6;OsASMT11, OsCOMT17, COMT17;OsASMT12, OsCOMT18, COMT18;OsASMT10, OsCOMT16, COMT16;OsPHS1b, OsPP4, OsSTA14
dpca1g075490.840	Nucleotide-sugar transporter family protein	OsUGT1
dpca1g068390.840	eukaryotic translation initiation factor 2 (eIF-2) family protein	OsSTA17
dpca1g029570.840	unknown protein	
dpca1g009400.840	BPM3;BTB-POZ and MATH domain 2 (BPM2);BTB-POZ and MATH domain 1 (BPM1)	OsMB52, MB52, OsMBTB64, MBTB64;OsMB4, MB4, OsMBTB1, MBTB1;OsMB3, MB3, OsMBTB2, MBTB2;OsMBTB49;OsMB20, MB20, OsMB20a, OsMB20b, DLN234, OsDLN234, OsMBTB47, MBTB47
dpca1g051830.840	GLN phosphoribosyl pyrophosphate amidotransferase 1 (ASE1);GLN phosphoribosyl pyrophosphate amidotransferase 2 (ASE2);GLN phosphoribosyl pyrophosphate amidotransferase 3 (ASE3)	Atase3, OsATASE3;Atase1, OsATASE1
dpca1g019750.840	respiratory burst oxidase homologue D (RBOHD);ROOT HAIR DEFECTIVE 2 (RHD2);respiratory burst oxidase homolog B (RBOHB);respiratory burst oxidase homolog A (RBOHA);Riboflavin synthase-like superfamily protein	OsrbohI, Os rbohI, rbohI, OsRbohI, OsRbohF, OsNOX8, NOX8, OsRboh8, Rboh8;rbohB, OsrbohB, Os rbohB, OsRbohB, OsNox1, Nox1, Os-RbohB, RbohB, OsRboh1, Rboh1
dpca1g001980.840	Protein of Unknown Function (DUF239)	
dpca1g076680.840	outer plastid envelope protein 16-1 (OEP16-1)	
dpca1g016740.840	MATE efflux family protein	
dpca1g031600.840	ATPase E1-E2 type family protein / haloacid dehalogenase-like hydrolase family protein	osALA1
dpca1g062830.840	nucleosome assembly protein 1;nucleosome assembly protein1	Orysa;NAP1;2, OsNAP1_L2;Orysa;NAP1;1, OsNAP1_L1;Orysa;NAP1;3, OsNAP1_L3
dpca1g030180.840	HOTHEAD (HTH);Glucose-methanol-choline (GMC) oxidoreductase family protein	OsHTH5;OsONI3, OsHTH6, HTH6;OsHTH1, OsHTH3, HTH3;OS-ACE, OsNP1, OsTMS18, TMS18, OsHTH7, HTH7;OsHTH1, HTH1
dpca1g057460.840	calmodulin-domain protein kinase cdpk isoform 2 (CPK2);calmodulin-like domain protein kinase 9 (CDPK9);calcium dependent protein kinase 1 (CPK1)	OsDMI3, OsCCaMK1, OsCCaMK, OsCCAMK, CCAMK;OsCDPK10, OsCPK10, CPK10;OsCDPK27, OsCPK27, CPK27;OsCDPK2, OsCPK2, CPK2;OsCDPK24, OsCPK24, OsCDPK14, CPK24
dpca1g020430.840	DCD (Development and Cell Death) domain protein	OsNRP12;OsNRP3;OsNRP8
dpca1g070490.840	ATSRL1	
dpca1g029980.840	Heavy metal transport/detoxification superfamily protein ;farnesylated protein 6 (FP6)	OsHMP39, HMP39, OsHIPP46, OsaHIP46, HIP46;OsHIPP44, OsaHIP44, HIP44;OsHMP21, HMP21, OsHIPP45, OsaHIP45, HIP45;OsHMP24, HMP24, OsHIPP42, OsaHIP42, HIP42
dpca1g080600.840	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;DOWNY MILDEW RESISTANT 6 (DMR6)	2-ODD7, Os2-ODD7, Os2ODD7;FLS, 2-ODD2, Os2-ODD2, Os2ODD2, OsF3H, F3H, F3H2, OsF3H2, OsF3H03g, F3H03g, OsSAH1, SAH1, OsF3H1, F3H1, OsS5H1, S5H1, OsDMR6-1, DMR6-1;OsF3H-2, F3H-2, OsF3H2, FNS1, OsFNS1, OsSAH4, SAH4, OsF3H8, F3H8, OsS5H3, S5H3, OsDMR6-3, DMR6-3;OsS3H, 2-ODD1, Os2-ODD1, 2ODD1, Os2ODD1, OsSAH3, SAH3, OsS3H/OsSAH3, OsS5H1, S5H1
dpca1g061870.840	Tetratricopeptide repeat (TPR)-like superfamily protein;pentatricopeptide (PPR) repeat-containing protein;Pentatricopeptide repeat (PPR) superfamily protein	
dpca1g079580.840	lectin protein kinase family protein;receptor-like protein kinase 1 (RLK1);S-locus lectin protein kinase family protein	SDRLP-8, OsSDRLP-8, OsSDRLP8;SDRLK-7, OsSDRLK-7, OsSDRLK7;OsNRFG6, SDRLK-38, OsSDRLK-38, SDRLK38, OsSDRLK38;SDRLK-5, OsSDRLK-5, OsSDRLK5
dpca1g062570.840	starch synthase 4 (SS4);starch synthase 3 (SS3)	OsSSIVb, SSIV-2, OsSSIV-2, SSIVb, SSIV-2, SSIV2, OsSSIV2;OsSSIVa, SSIV-1, OsSSIV-1
dpca1g001430.840	NB-ARC domain-containing disease resistance protein;RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);HOPZ-ACTIVATED RESISTANCE 1 (ZAR1)	
dpca1g033820.840	alpha-soluble NSF attachment protein 2 (ALPHA-SNAP2);alpha-soluble NSF attachment protein 1 (ALPHA-SNAP1)	
dpca1g009610.840	BTB-POZ and MATH domain 1 (BPM1);BTB-POZ and MATH domain 2 (BPM2);BPM3	OsMB52, MB52, OsMBTB64, MBTB64;OsMBTB49;OsMB29, MB29, OsMBTB45, MBTB45;OsMBTB46;OsMB22, MB22, OsMBTB51, MBTB51
dpca1g082210.840	unknown protein	SIP30
dpca1g059710.840	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein;L-tyrosine decarboxylase (TYRDC)	OsTDC2, TDC2;TyDC, OsTyDC, OsTYDC, TDC, OsTDC3, TDC3, OsTDC1;OsTDC6;OsTDC7;OsTDC2, OsTDC3
dpca1g018940.840	PLA2-ALPHA;Phospholipase A2 family protein;phospholipase A2-beta (PLA2-BETA)	OsSPLA2beta;OsPLA2, OsSPLA2alpha, SPLA2alpha
dpca1g059040.840	lysophosphatidyl acyltransferase 5 (LPAT5);lysophosphatidyl acyltransferase 4 (LPAT4)	OsLPAT4;OsLPAT5;OsLPAT2
dpca1g001570.840	Pathogenesis-related thaumatin superfamily protein	OsOSM2;OsOSM1;PR5
dpca1g025570.840	B73	
dpca1g023220.840	cytochrome P450, family 76, subfamily C, polypeptide 4 (CYP76C4);cytochrome P450, family 76, subfamily C, polypeptide 2 (CYP76C2);cytochrome P450, family 76, subfamily C, polypeptide 1 (CYP76C1);cytochrome P450, family 76, subfamily C, polypeptide 6 (CYP76C6);cytochrome P450, family 76, subfamily C, polypeptide 7 (CYP76C7)	CYP76M9, OsCYP76-7, CYP76-7, OsCYP71T7, CYP71T7;OsCYP76M2, OsCYP76-11, CYP76-11;OsCYP76M10, OsCYP76-10, CYP76-10, OsCYP71T9, CYP71T9;OsCYP76M1, OsCYP76-9, CYP76-9, OsCYP71T8, CYP71T8;OsCYP76M5, OsCYP76-2, CYP76-2, OsCYP71T4, CYP71T4
dpca1g070540.840	Phototropic-responsive NPH3 family protein;NON-PHOTOTROPIC HYPOCOTYL 3 (NPH3)	OsBTBN9;cpt1, OsBTBN2, BTBN2
