dpca0g000240.841	RING/U-box superfamily protein;RING-H2 finger A3A (RHA3A);ATL8;RING-H2 finger A3B (RHA3B)	OsRING287;OsATL32, OsRING329, RING329;OsRING61;OsRING390;OsLTP1.13, OsLtpI.13
dpca1g013160.841	PATATIN-like protein 4 (PLP4);Acyl transferase/acyl hydrolase/lysophospholipase superfamily protein;phospholipase A 2A (PLA2A);PLP1	OspPLAIIbeta, pPLAIIbeta, OspPLAIIphi, pPLAIIphi, NLD, PLP1, OspPLAIIphi/PLP1, OsMATL, MTL, OsMTL;OspPLAIItheta, pPLAIItheta;OspPLAIIzeta, pPLAIIzeta;OspPLAIIepsilon, pPLAIIepsilon;OspPLAIIdelta, pPLAIIdelta
dpca1g017700.841	Lung seven transmembrane receptor family protein	OsGPCR
dpca1g012970.841	Leucine-rich repeat protein kinase family protein;receptor like protein 33 (RLP33);EF-TU receptor (EFR);receptor like protein 19 (RLP19)	OsXIK1;Xa21*, Xa21, OsXA21;OsCLV2b
dpca1g015890.841	THUMP domain-containing protein	
dpca1g028720.841	Transducin/WD40 repeat-like superfamily protein	SRWD4, OsWD40-160, OsDWD56, DWD56;OsSRWD5, OsWD40-73, OsDWD55, DWD55;SRWD1, OsWD40-162, OsDWD57, DWD57;SRWD3, OsWD40-126, OsDWD54, DWD54
dpca1g034010.841	zinc finger protein 1 (ZFN1);zinc finger nuclease 3 (ZFN3);Zinc finger C-x8-C-x5-C-x3-H type family protein	OsC3H66, OsC3H72, C3H72;OsC3H63, OsC3H69, C3H69;OsC3H12, OsZFP12, ZFP12
dpca1g019250.841	nuclear RNA polymerase C1 (NRPC1);nuclear RNA polymerase A1 (NRPA1)	OsNRPE1, OsFEM3, FEM3
dpca1g081550.841	Phosphoinositide-specific phospholipase C family protein;phospholipase C 2 (PLC2);phosphatidylinositol-speciwc phospholipase C4 (PLC4)	OsPLC3, OsC2DP82, C2DP82;OsPI-PLC1, PI-PLC1, OsPLC1, PLC1, OsC2DP69, C2DP69;OsPLC2, OsC2DP30, C2DP30;OsPLC4, OsC2DP41, C2DP41
dpca1g081190.841	with no lysine (K) kinase 5 (WNK5);with no lysine (K) kinase 4 (WNK4);WNK9;with no lysine (K) kinase 2 (WNK2)	OsWNK8, STE20/MAPK3, STE20, MAPK3, OsSTE20, OsMAPK3;OsWNK7;OsWNK1
dpca1g013490.841	pathogenesis-related 4 (PR4)	OsPR4b, OsPR-4b;OsPR4c;OsPR4d;OsPR4, OsPR4a, PR4a, OsPR-4
dpca1g072850.841	polygalacturonase inhibiting protein 1 (PGIP1);polygalacturonase inhibiting protein 2 (PGIP2);FLOR1 (FLR1);DNA-DAMAGE REPAIR/TOLERATION 100 (DRT100);Leucine-rich repeat (LRR) family protein	Ospgip4, pgip4, OsPGIP4;Ospgip3, pgip3, OsPGIP3;Ospgip1, pgip1, OsPGIP1;Ospgip2, pgip2, OsPGIP2;OsFOR1, Osfor1, OsPGIP5, PGIP5
dpca1g044510.841	HAESA-like 1 (HSL1);HAESA (HAE)	
dpca1g018370.841	RmlC-like cupins superfamily protein;germin-like protein 9 (GLP9)	OsGLP11-1, OsCDP11.1, CDP11.1;OsGLP1-3, OsGLP1-2, GLP1-2, OsCDP1.3, CDP1.3;OsGLP5-2, OsGLP5-1, GLP5-1, OsCDP5.2, CDP5.2;GER8, OsGLP1-4, GLP1-4, OsGLP1-3, GLP1-3;OsGLP2-1, OsCDP2.1, CDP2.1
dpca1g047790.841	Adenine nucleotide alpha hydrolases-like superfamily protein	OsUSP24;OsUSP7
dpca1g080410.841	EARLY FLOWERING 9 (ELF9)	OsRRM1-85;OsPP118;OsPP125
dpca1g021280.841	IAA-ALANINE RESISTANT 1 (IAR1)	OsZIP14
dpca1g076010.841	multicopy suppressors of snf4 deficiency in yeast 3 (MSS3);EF hand calcium-binding protein family;ARF-GAP domain 11 (AGD11);Calcium-binding EF-hand family protein	OsCML28;OsCML22;OsCML10;OsCML27
dpca1g078530.841	GDSL-like Lipase/Acylhydrolase superfamily protein	OsGELP12, OsGELP12a, OsGELP12b, OsGELP12c;OsGELP4;OsGELP64, OsGELP64a, OsGELP64b, MHZ11, OsMHZ11;OsGELP9
dpca1g060810.841	Protein of unknown function (DUF679)	OsDMP2;OsDMP1;OsDMP4
dpca1g079850.841	long-chain acyl-CoA synthetase 7 (LACS7);long-chain acyl-CoA synthetase 6 (LACS6);long-chain acyl-CoA synthetase 4 (LACS4);long-chain acyl-CoA synthetase 2 (LACS2);long-chain acyl-CoA synthetase 3 (LACS3)	OsLACS7;OsLACS2, OsLACS6, LACS6
dpca1g018380.841	SNARE associated Golgi protein family	
dpca1g077580.841	amino acid permease 3 (AAP3);amino acid permease 2 (AAP2);amino acid permease 4 (AAP4);amino acid permease 5 (AAP5);amino acid permease 1 (AAP1)	OsAAP11A, OsAAP16, AAP16;OsAAP11B, OsAAP15, AAP15;OsAAP11C, OsAAP11, AAP11;OsAAP11D, OsAAP12, AAP12;OsAAP11F, OsAAP7, AAP7, FCO7
dpca1g040920.841	ASL5;LOB domain-containing protein 4 (LBD4);ASYMMETRIC LEAVES 2-like 9 (ASL9);LOB domain-containing protein 1 (LBD1);LOB domain-containing protein 11 (LBD11)	OsLBD5-3, LBD5-3, OsLBD33;OsLBD12-1, OsLBD30, LBD30;OsLBD11-1, OsLBD34, LBD34;OsLBD26;ra2, Osra2, OsCrll4, CRL1L4, CRLL4, OsRA2, OsLBD13, LBD13
dpca1g031600.841	Iron-sulphur cluster biosynthesis family protein	OsISC10
dpca1g025210.841	glycosyl hydrolase 9B8 (GH9B8);glycosyl hydrolase 9C3 (GH9C3);glycosyl hydrolase 9C2 (GH9C2)	OsGH9B10;OsGH9B11;OsGH9B8;OsGH9B7;OsCel9A, OsGH9C3, GH9C3, OsGLU5, Cel9A
dpca1g073250.841	CAAX amino terminal protease family protein	
dpca1g067600.841	spliceosomal protein U1A (U1A);U2 small nuclear ribonucleoprotein B (U2B'');RNA-binding (RRM/RBD/RNP motifs) family protein	OsRRM1-104, U1A, OsU1A;OsRRM1-56
dpca1g065970.841	don-glucosyltransferase 1 (DOGT1);UDP-glucosyl transferase 73C7 (UGT73C7);UDP-Glycosyltransferase superfamily protein;UDP-glucosyl transferase 73C6 (UGT73C6)	OsUGT98B3;OsUGT98B1;OsUGT5, UGT5, OsCGT1, OsUGT76D1-1, UGT76D1-1
dpca1g068030.841	Protein with RING/U-box and TRAF-like domains	
dpca1g062540.841	SYNAPTIC 1 (SYN1)	OsRad21-4, REC8, OsREC8, OsRAD21-4;OsRad21-3
dpca1g028010.841	cell division cycle 48 (CDC48);ATPase, AAA-type, CDC48 protein;cell division cycle 48B (CDC48B)	OsSTL2, OsCDC48-3, CDC48-3;OsCDC48, CDC48, OsCDC48-1, CDC48-1;OsCDC48E, OsCDC48-2, CDC48-2;OsCDC48-5
dpca1g017780.841	Regulator of chromosome condensation (RCC1) family protein;UVB-RESISTANCE 8 (UVR8);Regulator of chromosome condensation (RCC1) family with FYVE zinc finger domain	OsUVR8b, UVR8b, OsRCC1-2, RCC1-2, OsGEF9, GEF9;OsUVR8a, UVR8a, OsRCC1-1, RCC1-1, OsGEF10, GEF10
dpca1g052880.841	Transducin/WD40 repeat-like superfamily protein	
dpca1g041550.841	TRICHOME BIREFRINGENCE-LIKE 33 (TBL33);TRICHOME BIREFRINGENCE-LIKE 32 (TBL32);ESKIMO 1 (ESK1);TBL31;TRICHOME BIREFRINGENCE-LIKE 35 (TBL35)	OsTBL4, TBL4, OsXOAT9;OsTBL5, TBL5, OsXOAT10;OsTBL6, TBL6, OsXOAT11;OsTBL15, TBL15, OsXOAT6;OsTBL12, TBL12, OsXOAT1
dpca1g018340.841	xyloglucan endotransglucosylase/hydrolase 5 (XTH5);xyloglucan endotransglucosylase/hydrolase 4 (XTH4)	OsXTH2, XTR1, OsXTR1;OsXTH12;OsXTH11, XTR2, OsXTR2, Meri-5;OsXTH10;OsXTH1
dpca1g070440.841	tetraspanin6 (TET6);tetraspanin5 (TET5);tetraspanin7 (TET7);tetraspanin3 (TET3);tetraspanin8 (TET8)	OsTET8;OsTET12;OsSAP, SAP, OsTET13
dpca1g023550.841	cinnamoyl coa reductase 1 (CCR1);cinnamoyl coa reductase (CCR2)	OS-CCR, OsCCR, CCR, OsCCR20, OsCCR14, CCR14, OsCCR2, CCR2;OsCCR19;OsCCR17;OsCCR, CCR, OsCCR18
dpca1g078910.841	GA requiring 3 (GA3);cytochrome P450, family 98, subfamily A, polypeptide 3 (CYP98A3);UNFERTILIZED EMBRYO SAC 9 (UNE9);cytochrome P450, family 76, subfamily C, polypeptide 1 (CYP76C1);cytochrome P450, family 98, subfamily A, polypeptide 8 (CYP98A8)	d35, d35(t), dwf30, OsKOL2, KOL2, KO2, OsKO2, OSKO2, KO, CYP701A, CYP701A6, Os KO2, OsKOL2/CYP701A;OsKO1, OSKO1, OSKOL1, OsKOS4, CYP701A7;OsKO4, OsKOL4, KOS1, CYP701A8, OsCYP701A8, OsKO2, CYP701A8/OsKOL4
dpca1g037290.841	RING/U-box superfamily protein	OsRING26, OsC3HC4_052, C3HC4_052;OsRING25, OsC3HC4_002, C3HC4_002
dpca1g044730.841	Cyclin family protein;cyclin p4;cyclin p1	CycU3;1, CycU3;os;1, Orysa;CycU3;1, OsCYCP1;1;CycU4;3, CycU4;os;3, Orysa;CycU4;3, OsCYCP4;1, CyclinD4;1;OsCYCP4;3
dpca1g073280.841	GDSL-like Lipase/Acylhydrolase superfamily protein	OsGELP64, OsGELP64a, OsGELP64b, MHZ11, OsMHZ11;OsGELP9;OsGELP11;OsGELP10
dpca1g061850.841	Protein of unknown function, DUF538;SMALLER WITH VARIABLE BRANCHES (SVB)	
dpca1g047240.841	PISTILLATA (PI);TRANSPARENT TESTA16 (TT16)	OsMADS4, PI1, DLN140, OsDLN140;OsMADS2, RMADS219, NMADS1, PI2, nmads1, DLN33, OsDLN33
dpca1g055700.841	TEOSINTE BRANCHED 1, cycloidea and PCF transcription factor 5 (TCP5);plastid transcription factor 1 (PTF1);TCP domain protein 17 (TCP17)	OsTCP18;OsTCP5;OsPCF6
dpca1g048600.841	Integrase-type DNA-binding superfamily protein;related to AP2 6l (Rap2.6L)	OsERF#105, OsERF105, AP2/EREBP#050, AP2/EREBP50;OsERF#101, OsERF101, OsDERF6, DERF6, AP2/EREBP#089, AP2/EREBP89, OsRap2.6, Rap2.6, ERF113, OsERF113, OsERF101/OsRAP2.6;OsERF#099, OsERF099, OsERF99, AP2/EREBP#080, AP2/EREBP80, OsEREBP2, EREBP2;DERF5, OsDERF5, OsERF#103, OsERF103, AP2/EREBP#130, AP2/EREBP130, OsERF109;OsERF#102, OsERF102, AP2/EREBP#123, AP2/EREBP123, OsEATB, EATB
dpca1g068480.841	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;ethylene-forming enzyme (EFE);ACC oxidase 2 (ACO2);ACC oxidase 1 (ACO1)	OsACO5, 2-ODD14, Os2-ODD14, 2ODD14, Os2ODD14;OsACO4;OsACO2, OsACO1, ACO1;OsACO1, ACO;OsACO3, ACO2, OsACO2
dpca1g047330.841	SKP2A;SKP2B	OsFbox258, Os_F0658, OsFBL22, FBL22;OsFBL65, FBL65;Os_F0723, OsFBL67, FBL67
dpca1g061180.841	cAMP-regulated phosphoprotein 19-related protein	
dpca1g000940.841	rubisco activase (RCA);P-loop containing nucleoside triphosphate hydrolases superfamily protein	OsRcaII, rca, rcaII, OsRcaI, RCAI, ME137, OsRCA1, RCA, RCAalpha, OsRCAalpha, OsRCAbeta
dpca1g071700.841	actin depolymerizing factor 4 (ADF4);actin depolymerizing factor 1 (ADF1)	OsADF6;OsADF1;OsADF11;OsADF5;OsADF
dpca1g011060.841	Leucine-rich repeat protein kinase family protein;EF-TU receptor (EFR)	OsRLCK65
dpca1g046400.841	glutathione S-transferase tau 7 (GSTU7);glutathione S-transferase TAU 8 (GSTU8);glutathione S-transferase tau 4 (GSTU4);EARLY-RESPONSIVE TO DEHYDRATION 9 (ERD9);glutathione S-transferase TAU 23 (GSTU23)	OsGSTU16;OsGSTU17, OsGST23, GST23;OsGSTU2, ParC, OsGSTU6-3, GSTU6-3;OsGSTU14;GST
dpca1g071430.841	dehydroascorbate reductase 2 (DHAR2);dehydroascorbate reductase (DHAR1);dehydroascorbate reductase 1 (DHAR3);Glutathione S-transferase family protein	OsDHAR1, DHAR, cytDHAR, OscytDHAR, OsDHAR;OsDHAR2
dpca1g068630.841	DEGP protease 2 (DEGP2);DegP protease 9 (DegP9);DegP protease 10 (DegP10)	OsDegp6, DEGP6, OsDeg2;OsDegp10, DEGP10, OsDeg9.2;OsDegp3, DEGP3, OsDeg9.1;OsDegp7, DEGP7, OsDeg10, DEPG10, OsDEPG10
dpca1g061870.841	ARM repeat superfamily protein	
dpca1g059950.841	Ribosomal protein L7/L12, oligomerisation;Ribosomal protein L12 family protein;Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein	OsRPL7/L12, RPL7/L12, RPL7, RPL12, OsRPL7, OsRPL12
dpca1g063320.841	Protein phosphatase 2C family protein;HOPW1-1-interacting 2 (WIN2)	OsPP2C52, OsPP80;DCW11, OsPP2C13, PP2C13, OsPP22;OsPP2C07, PP2C07, OsPP2C7, OsPP11, PP11;OsPP2C56, OsPP87;OsPP2C10, OsPP18
dpca1g058600.841	IQ-domain 8 (iqd8);IQ-domain 6 (IQD6);IQ-domain 7 (IQD7)	
dpca1g027890.841	trehalose phosphate synthase (TPS10)	OsTPS7;OsTPS11;OsTPS4;OsTPS10
dpca1g042880.841	GTP binding Elongation factor Tu family protein	rfa3*, REFA3, refa3, EF1a;rfa4*, REFA4, refa4, eEF-1a, OsEF-1a, OsEF1A, EF1A, eIF-1-alpha;rfa1*, REFA1, refa1, OseEF-1A, eEF-1A, Osef1a1
dpca1g079030.841	ETHYLENE-DEPENDENT GRAVITROPISM-DEFICIENT AND YELLOW-GREEN-LIKE 3 (EGY3)	
dpca1g071770.841	unknown protein	RMtATP6
dpca1g049780.841	maternal effect embryo arrest 59 (MEE59)	
dpca1g024850.841	FORMS APLOID AND BINUCLEATE CELLS 1C (FAB1C);FORMS APLOID AND BINUCLEATE CELLS 1B (FAB1B);FORMS APLOID AND BINUCLEATE CELLS 1A (FAB1A)	OsFYVE06, FYVE06, OsFYVE6;OsFYVE19
dpca1g019660.841	SGNH hydrolase-type esterase superfamily protein;GDSL-like Lipase/Acylhydrolase superfamily protein	OsGELP111;OsGELP39;OsGELP88;OsGELP6;OsGELP49, HTA1, OsHTA1
dpca1g055050.841	Actin cross-linking protein	
dpca1g012640.841	fibrillin 4 (FIB4)	
dpca1g066060.841	Lactoylglutathione lyase / glyoxalase I family protein	OsGLYI6, OsGLYI6.1, OsGLYI6.2, OsGLYI6.3, OsGLYI6.4, OsGLYI6.5;OsGLYI1;OsGLYI10, OsEnS-113
dpca1g064560.841	VARIANT IN METHYLATION 1 (VIM1);VARIANT IN METHYLATION 3 (VIM3);VARIANT IN METHYLATION 2 (VIM2)	OsRFPHC-11, OsRING376, RING376;OsDLN109, OsRING375, RING375
dpca1g071450.841	beta-hexosaminidase 1 (HEXO1);mitogen-activated protein kinase phosphatase 1 (MKP1);beta-hexosaminidase 3 (HEXO3)	MKP1, OsMKP1, osmkp1, LARGE8, GLA1, OsGLA1;OsSTA39
dpca1g046220.841	Major facilitator superfamily protein;peptide transporter 1 (PTR1)	PTR;PTR, OsNPF3.1, NPF3.1;PTR, OsNPF3.1;OsPTR7, OsNPF8.1, NPF8.1, OsNPF8.10, NPF8.10
dpca1g073620.841	ubiquitin-conjugating enzyme 28 (UBC28);ubiquitin-conjugating enzyme 10 (UBC10)	OsUBC17;Dhr6, OsUBC5b, OsUBC16, UBC16;OsUBC5b, OsUBC15, UBC15
dpca1g057790.841	UDP-glucosyl transferase 88A1 (UGT88A1);HYPOSTATIN RESISTANCE 1 (HYR1);UDP-glucosyl transferase 71B8 (UGT71B8)	OsUGT706C3;OsUGT706C2;OsUGT706D3;OsUGT706C4, UGT706C4, OsLTG5, LTG5RT, OsLTG5RT
dpca1g079680.841	D-mannose binding lectin protein with Apple-like carbohydrate-binding domain	OsRLCK43, SDK4, OsSDK4;SDRLK-55, OsSDRLK-55, OsSDRLK55;SDRLK-5, OsSDRLK-5, OsSDRLK5
dpca1g047460.841	Peroxidase superfamily protein;peroxidase 2 (PA2)	prx37, OsPRX37, POD37, OsPOD37;prx125, OsPRX125;prx39, OsPRX39, OsPRX-A2, PRX-A2, POD39, OsPOD39;prx17, OsPRX17, OsPRX72
dpca1g058210.841	serine acetyltransferase 1;serine acetyltransferase 2;serine acetyltransferase 3;ATSERAT3	OsSAT, SAT, OsSAT1;3;OsSAT, SAT, OsSAT1;1;OsSAT1;2;OsSAT, SAT, OsSAT3, SAT2, OsSAT2;OsSAT2;2
dpca1g053100.841	NADH:cytochrome B5 reductase 1 (CBR);FAD/NAD(P)-binding oxidoreductase;nitrate reductase 2 (NIA2);nitrate reductase 1 (NIA1)	NFR;OsNIA2, NIA2, OsNR2, NR2, OsNR3, NR3, OsNR1.2, NR1.2
dpca1g060230.841	purine permease 4 (PUP4);purine permease 2 (PUP2);purine permease 3 (PUP3)	OsPUP7;OsPUP4, BG3/OsPUP4, BG3, OsBG3;OsPUP8;OsPUP3
dpca1g046030.841	microtubule-associated protein 65-2 (MAP65-2);microtubule-associated protein 65-5 (MAP65-5);microtubule-associated proteins 65-1 (MAP65-1)	
dpca1g005500.841	sequence-specific DNA binding	
dpca1g068910.841	CONTAINS InterPro DOMAIN/s: P60-like (InterPro:IPR011687), Tumour suppressor protein Gltscr2 (InterPro:IPR011211);FUNCTIONS IN: molecular_function unknown	
dpca1g045640.841	transducin family protein / WD-40 repeat family protein;Transducin/WD40 repeat-like superfamily protein	OsWD40-119, OsDWD17, DWD17;OsWD40-14, OsDWD36, DWD36;OsWD40-113, OsDWD34, DWD34
dpca1g057060.841	Cyclin/Brf1-like TBP-binding protein	
dpca1g057880.841	WRKY DNA-binding protein 56 (WRKY56);WRKY DNA-binding protein 24 (WRKY24);WRKY DNA-binding protein 43 (WRKY43);WRKY DNA-binding protein 75 (WRKY75)	OsWRKY23;OsWRKY72, WRKY-72;OsWRKY36, WRKY36, OsSGSD3;OsWRKY29;OsWRKY3
dpca1g074660.841	Profilin family protein;Pectinacetylesterase family protein	
dpca1g010150.841	hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase (HCT);spermidine hydroxycinnamoyl transferase (SHT);HXXXD-type acyl-transferase family protein	OsAHT2;Os-PHT3, OsPHT3;OsACT;OsAT4c, AT4c, OsPHT4, PHT4;Os-AHT1, OsAHT1
dpca1g076190.841	S-locus lectin protein kinase family protein;receptor-like protein kinase 4 (RLK4);Protein kinase superfamily protein	SDRLK-26, OsSDRLK-26, OsSDRLK26;SDRLK-27, OsSDRLK-27, OsSDRLK27;YK18, SDRLK-52, OsSDRLK-52, OsSDRLK52
dpca1g057280.841	Leucine-rich repeat protein kinase family protein;root hair specific 6 (RHS6)	OsMRLK37;OsMRLK34;OsMRLK36, OsMRLP8, MRLP8;OsMRLK1;OsMRLK35
dpca1g060370.841	Ubiquitin-conjugating enzyme family protein;ubiquitin-conjugating enzyme 25 (UBC25);ubiquitin-conjugating enzyme 23 (UBC23)	OsUBC41;OsUBC40;OsUBC39;OsUBC42;OsUBC43
dpca1g011300.841	UBP1-associated protein 2A (UBA2A)	OsRBP-P, RRM1-4, OsRRM1-4;OsRRM1-34;OsDHT1, RRM1-95, OsRRM1-95, DGW1, OsDGW1
dpca1g019410.841	O-methyltransferase 1 (OMT1);O-methyltransferase family protein	OsCOMTL1, OsCOMT27, COMT27;OsCOMTL6, OsCOMT5, COMT5, OsCOMTL4, COMTL4;OsCOMT28;OsCOMTL2, OsCOMT3, COMT3;OsCOMTL5, OsCOMT4, COMT4
dpca1g021490.841	glutamate decarboxylase (GAD);glutamate decarboxylase 4 (GAD4);glutamate decarboxylase 2 (GAD2);glutamate decarboxylase 5 (GAD5)	OsGAD1, GDC;GDCi, OsGDCi, OsGAD, GAD, OsGAD4;OsGAD5;OsGAD3
dpca1g080150.841	BLADE ON PETIOLE2 (BOP2);BLADE ON PETIOLE 1 (BOP1);NPR1-like protein 3 (NPR3)	NH5, OsNH5, OsBOP3, OsBTBA6, BTBA6;OsNH5, NH5, OsBOP2, OsBTBA5, BTBA5;OsNPR5, NPR5, NH4, OsNH4, OsBOP1, OsBTBA3, BTBA3;OsNPR3, OsNH3, NPR3, OsNPR3.1, OsNPR3.2, OsNPR3.3, OsBTBA4, BTBA4, OsNPR4, NPR4
dpca1g029370.841	ABC2 homolog 7 (ATH7);ABC2 homolog 6 (ATH6);ABC2 homolog 2 (ATH2)	OsABCA5;OsABCA4;OsABCA2, OsISC27;OsABCA1
dpca1g058670.841	unknown protein	
dpca1g064160.841	LOB domain-containing protein 41 (LBD41);LOB domain-containing protein 40 (LBD40);LOB domain-containing protein 42 (LBD42);LOB domain-containing protein 38 (LBD38)	OsLBD17;OsLBD40, LBD40, OsLBD18;OsLBD37, LBD37, OsLBD3-8, LBD3-8, OsLBD19;OsLBD5, OsLBD39, LBD39, OsLBD38, LBD38;OsLBD38, LBD38, HINGE2, OsHINGE2, LOB39, OsLOB39, OsLBD22, OsLBD39, LBD39
dpca1g053240.841	KRR1 family protein	
dpca1g049870.841	PAR1 protein	
dpca1g011310.841	general control non-repressible 5 (GCN5);GENERAL CONTROL NON-REPRESSIBLE 2 (GCN2);GENERAL CONTROL NON-REPRESSIBLE 1 (GCN1);general control non-repressible 3 (GCN3)	OsABCF6;OsABCF4;OsABCF5, OsABCF5_1, OsABCF5_2, OsABCF5_3
dpca1g060940.841	FASCICLIN-like arabinogalactan 6 (FLA6);FASCICLIN-like arabinogalactan protein 13 precursor (FLA13);FASCICLIN-like arabinogalactan-protein 11 (FLA11);FASCICLIN-like arabinoogalactan 9 (FLA9);FASCICLIN-like arabinogalactan-protein 12 (FLA12)	OsFLA6;OsFLA7;OsFLA18;OsFLA19;OsFLA15
dpca1g078860.841	LONESOME HIGHWAY (LHW);Serine/threonine-protein kinase WNK (With No Lysine)-related	OsbHLH150;OsbHLH151;OsbHLH149, bHLH149, DLN30, OsDLN30, OsMYC4, MYC4
dpca1g036030.841	Aldolase-type TIM barrel family protein	IGPS;OsIGPS, TRPC, OsTRPC
dpca1g065900.841	ATSRL1	
dpca1g048520.841	Subtilisin-like serine endopeptidase family protein;Subtilase family protein;ARA12;subtilisin-like serine protease 2 (SLP2)	OsSub47;OsSub11;OsSub10;OsSub41;OsSub28
dpca1g021250.841	HVA22 homologue E (HVA22E);HVA22 homologue D (HVA22D);ARABIDOPSIS THALIANA HVA22 HOMOLOGUE D (ATHVA22D);HVA22-like protein F (HVA22F)	OsEnS-122
dpca1g027780.841	homeobox 1 (HB-1);homeobox 3 (HB-3);homeobox protein 16 (HB16);ATHB13;homeobox protein 5 (HB5)	Oshox5, OsHox5, EIP9, OsHDZ25, OsHDZIP25, HDZ25, HDZIP25, OsHDZ26, OsHDZIP26, HDZ26, HDZIP26;Oshox16, OsHox16, OsHDZ8, OsHDZIP8, HDZ8, HDZIP8
dpca1g020180.841	homeobox protein 22 (HB22);homeobox protein 21 (HB21);homeobox protein 31 (HB31)	OsZHD2;OsZHD1, ZHD1, OsACL-D, ZHD_G6, OsZHD_G6;OsZHD4;OsZHD3;OsZHD7
dpca1g075540.841	adenylate kinase 1 (ADK1);Adenylate kinase family protein;adenylate kinase family protein	OsAK4;Adk-a, OsAdk-a, OsAK3, AK3;OsAK1, OsAk2, Ak2
dpca1g005920.841	laccase 7 (LAC7);Laccase/Diphenol oxidase family protein;laccase 5 (LAC5);laccase 12 (LAC12);laccase 8 (LAC8)	OsLAC23, OsLAC19, LAC19;OsLAC22;OsLAC24;OsLAC17;OsChI1, ChI1, OsLAC3
dpca1g018900.841	Rubredoxin-like superfamily protein	
dpca1g059170.841	METHIONINE OVER-ACCUMULATOR 2 (MTO2);Pyridoxal-5'-phosphate-dependent enzyme family protein	
dpca1g043390.841	cation/H+ exchanger 20 (CHX20);cation/H+ exchanger 16 (CHX16);cation/H+ exchanger 17 (CHX17)	NaT, OsCHX11, OsCHX7, CHX7;OsCHX13, OsCHX4, CHX4;OsCHX15, OsCHX17, CHX17;OsCHX12, OsCHX5, CHX5;OsCHX14, OsCHX6, CHX6
dpca1g042330.841	unknown protein	
dpca1g040910.841	Glycosyl hydrolase family 85 	Endo-Os
dpca1g077320.841	SEUSS-like 2 (SLK2);SEUSS-like 1 (SLK1)	OsSEU2;OsSEU, OsSEU1, SEU1;OsSEU3, OsSLK, SLK
dpca1g070770.841	PRESSED FLOWER (PRS);WUSCHEL related homeobox 1 (WOX1);WUSCHEL related homeobox 4 (WOX4);WUSCHEL related homeobox 2 (WOX2)	gl1, NUDA/GL-1, NUDA/GL1, NUDA, GL-1, OsWOX3B, OsWOX2, OsWOX3, Os WOX3, WOX3B, WOX2, WOX3, LSY1, OsLSY1, DEP, OsDEP;nal3(nal2), nal2, nal3, cul3, OsWOX3A, WOX3A, WOX3, OsWOX3, OsNS, OsNS1/OsNS2, OsPRS;nal2, nal3, cul2, OsWOX3A, WOX3A, Os NS, NS, OsNS, OsWOX3, OsNS1/OsNS2, OsPRS;OsWOX4, Os WOX4
dpca1g032250.841	HSP20-like chaperones superfamily protein	
dpca1g055850.841	12-oxophytodienoate reductase 1 (OPR1);12-oxophytodienoate reductase 2 (OPR2);FMN-linked oxidoreductases superfamily protein;oxophytodienoate-reductase 3 (OPR3)	OsOPR1, OsOPR2, OsOPR11, OsOPR06-6, OPDAR1, OsOPR, OPDAR;OsOPR4, OsOPR10, OsOPR06-3, OsOPR7;OsOPR5, OsOPR6, OsOPR06-2, OPR4;OsOPR6, OsOPR4, OsOPR06-1;OsOPR8, OsOPR7, OsOPR02-1
dpca1g029390.841	ABC2 homolog 6 (ATH6);ABC2 homolog 7 (ATH7);ABC2 homolog 2 (ATH2);ATP binding cassette subfamily A4 (ABCA4)	OsABCA4;OsABCA2, OsISC27;OsABCA5;OsABCA1
dpca1g002740.841	cysteine-rich RLK (RECEPTOR-like protein kinase) 10 (CRK10);S-locus lectin protein kinase family protein	OsRLCK215;OsRLCK351;OsRLCK350;OsRLCK352;OsRLCK349
dpca1g012610.841	homolog of yeast ergosterol28 (ERG28)	
dpca1g006300.841	CONTAINS InterPro DOMAIN/s: Folate-sensitive fragile site protein Fra10Ac1 (InterPro:IPR019129);FUNCTIONS IN: molecular_function unknown	
dpca1g024110.841	Homeodomain-like superfamily protein;myb-related protein 1 (MYR1)	OsDLN210;OsAPL;OsDLN85, OsDLN85a, OsDLN85b, DLN85a, DLN85b;OsDLN196
dpca1g015760.841	replication factor C1 (RFC1)	OsRFC1
dpca1g008070.841	Family of unknown function (DUF716) 	
dpca1g060780.841	Drought-responsive family protein;HYPERSENSITIVE TO RED AND BLUE (HRB1)	OsDi19-1;OsDi19-3
dpca1g064080.841	Tudor/PWWP/MBT superfamily protein	
dpca1g044650.841	unknown protein;CONTAINS InterPro DOMAIN/s: Immunoglobulin-like fold (InterPro:IPR013783)	
dpca1g041320.841	EMBRYONIC FACTOR1 (FAC1)	
dpca1g061290.841	WRKY42;WRKY6	OsWRKY43;OsWRKY1, OsWRKY1v2;OsWRKY9;OsWRKY5;OsWRKY107
dpca1g041900.841	unknown protein	
dpca1g071720.841	ACT domain-containing protein;ACT-like superfamily protein	
